"X","Y","median","q99","nobs"
346975,8553175,14.92,20.6,25000
346975,8553225,16.48,19.95,25000
346975,8553275,15.05,20.9101,25000
346975,8553325,15.61,20.5001,25000
346975,8553375,15.17,20.4204,25000
346975,8553425,16.54,20.78,25000
346975,8553475,15.49,23.8401,25000
346975,8553525,15.32,19.94,25000
347025,8552775,14.14,21.7701,25000
347025,8552825,14.86,19.8501,25000
347025,8552875,16.49,25.55,25000
347025,8552925,15.95,21.37,25000
347025,8552975,16.37,21.83,25000
347025,8553025,15.36,21.39,25000
347025,8553075,13.97,19.79,25000
347025,8553125,15.99,21.7802,25000
347025,8553175,15.68,19.21,25000
347025,8553225,14.89,20.72,25000
347025,8553275,15.6,21.35,25000
347025,8553325,16.19,20.09,25000
347025,8553375,15.63,23.2901,25000
347025,8553425,15.59,19.5,25000
347025,8553475,15.29,20.46,25000
347025,8553525,13.86,17.7801,25000
347075,8552775,15.72,20.88,25000
347075,8552825,16.53,21.8501,25000
347075,8552875,15.07,21.35,25000
347075,8552925,16.61,25.81,25000
347075,8552975,16.115,24.63,25000
347075,8553025,15.04,20.5,25000
347075,8553075,13.7,21.45,25000
347075,8553125,12.41,20.45,25000
347075,8553175,15.75,23.1101,25000
347075,8553225,14.7,20.5401,25000
347075,8553275,15.96,20.91,25000
347075,8553325,14.98,19.76,25000
347075,8553375,17.39,23.05,25000
347075,8553425,15.71,20.34,25000
347075,8553475,14.2,19.46,25000
347075,8553525,15.16,21.0801,25000
347125,8552775,14.86,19.69,23607
347125,8552825,16.11,22.1201,25000
347125,8552875,15.81,28.56,25000
347125,8552925,15.23,28.5,25000
347125,8552975,16.54,22.8801,25000
347125,8553025,15.97,21.15,25000
347125,8553075,15.19,21.0602,25000
347125,8553125,14.51,20.36,25000
347125,8553175,14.06,20.45,25000
347125,8553225,14.48,23.0701,25000
347125,8553275,14.07,18.15,25000
347125,8553325,14.88,19.57,25000
347125,8553375,13.94,18.21,25000
347125,8553425,15.12,18.9,25000
347125,8553475,15.45,19.78,25000
347125,8553525,15.29,21.68,25000
347175,8552825,14.87,22.53,25000
347175,8552875,13.42,20.23,25000
347175,8552925,15.36,20.95,25000
347175,8552975,16.13,22.81,25000
347175,8553025,15.91,22.81,25000
347175,8553075,14.12,21.42,25000
347175,8553125,13.62,20.9701,25000
347175,8553175,13.41,18.5701,25000
347175,8553225,14.83,20.0501,25000
347175,8553275,14.13,19.69,25000
347175,8553325,15.22,20.16,25000
347175,8553375,15.64,20.24,25000
347175,8553425,15.31,21.26,25000
347175,8553475,15.3,27.15,25000
347175,8553525,15.05,26.69,25000
347225,8552825,15.65,22.7401,25000
347225,8552875,14.77,20.8801,25000
347225,8552925,15.96,21.22,25000
347225,8552975,15.69,23.07,25000
347225,8553025,14.69,23.9801,25000
347225,8553075,14.16,22.2401,25000
347225,8553125,14.62,20.02,25000
347225,8553175,14.76,21.08,25000
347225,8553225,12.99,18.43,25000
347225,8553275,13.52,21.3001,25000
347225,8553325,13.61,18.34,25000
347225,8553375,14.53,19.44,25000
347225,8553425,13.97,18.6,25000
347225,8553475,14.88,19.9,25000
347225,8553525,15.22,19.82,25000
347275,8552825,16.02,20.9701,25000
347275,8552875,14.78,19.64,25000
347275,8552925,15.46,21.44,25000
347275,8552975,16.075,22.9201,25000
347275,8553025,13.28,20.96,25000
347275,8553075,13.71,19.77,25000
347275,8553125,13.41,21.96,25000
347275,8553175,14.8,21.6802,25000
347275,8553225,13.285,20.7001,25000
347275,8553275,13.93,18.38,25000
347275,8553325,14.25,19.63,25000
347275,8553375,14.77,21.7401,25000
347275,8553425,13.17,20.4601,25000
347275,8553475,15.15,20.22,25000
347275,8553525,15.13,21.79,25000
347325,8552825,16.97,21.35,25000
347325,8552875,16.23,22.48,25000
347325,8552925,17.33,22.5201,25000
347325,8552975,15.09,21.86,25000
347325,8553025,14.83,19.97,25000
347325,8553075,14.89,21.85,25000
347325,8553125,14.15,19.87,25000
347325,8553175,13.29,19.8901,25000
347325,8553225,15.53,23.38,25000
347325,8553275,14.16,21.57,25000
347325,8553325,14.46,21.13,25000
347325,8553375,13.59,20.87,25000
347325,8553425,14.13,18.9101,25000
347325,8553475,12.91,20.0701,25000
347325,8553525,14.33,20.36,25000
347375,8552825,17.64,22.86,25000
347375,8552875,16.39,22.6,25000
347375,8552925,15.11,21.13,25000
347375,8552975,14.66,22.14,25000
347375,8553025,14.44,25.6501,25000
347375,8553075,14.79,20.3701,25000
347375,8553125,15.32,24.3001,25000
347375,8553175,13.91,22.95,25000
347375,8553225,14.4,21.08,25000
347375,8553275,13.7,23.21,25000
347375,8553325,14.38,21.16,25000
347375,8553375,13.96,19.1501,25000
347375,8553425,14.15,20.86,25000
347375,8553475,13.88,19.57,25000
347375,8553525,14.25,20.35,25000
347425,8552825,16.53,21.49,25000
347425,8552875,16.18,22.33,25000
347425,8552925,13.83,22.74,25000
347425,8552975,15.54,20.48,25000
347425,8553025,14.86,20.77,25000
347425,8553075,15.17,21.99,25000
347425,8553125,12.26,18.99,25000
347425,8553175,13.12,22.55,25000
347425,8553225,14.74,21.45,25000
347425,8553275,13.7,21.13,25000
347425,8553325,13.57,19.15,25000
347425,8553375,13.6,19.2601,25000
347425,8553425,14.31,23.87,25000
347425,8553475,13.93,23.42,25000
347425,8553525,15,20.21,25000
347475,8552825,15.6,19.75,25000
347475,8552875,15.98,22.8901,25000
347475,8552925,16.04,20.7701,25000
347475,8552975,16.17,23.18,25000
347475,8553025,15.8,22.82,25000
347475,8553075,14.72,22.57,25000
347475,8553125,15.05,20.9001,25000
347475,8553175,13.64,19.9601,25000
347475,8553225,14.44,20.76,25000
347475,8553275,14.12,20.8201,25000
347475,8553325,15.44,23.64,25000
347475,8553375,12.665,19.49,25000
347475,8553425,13.78,24.8901,25000
347475,8553475,14.02,23.01,25000
347475,8553525,14.8,21.56,25000
347525,8552825,15.93,24.5,22543
347525,8552875,15.91,20.69,25000
347525,8552925,15.07,20.61,25000
347525,8552975,15.9,20.67,25000
347525,8553025,14.43,21.54,25000
347525,8553075,16.78,24.05,25000
347525,8553125,13.99,20.68,25000
347525,8553175,15.36,21.2801,25000
347525,8553225,14.86,20.15,25000
347525,8553275,15.94,22.44,25000
347525,8553325,14.66,19.28,25000
347525,8553375,13.84,22.9501,25000
347525,8553425,13.87,21.62,25000
347525,8553475,14.65,21.27,25000
347525,8553525,15.3,21,25000
347575,8552825,17.1,24.56,25000
347575,8552875,15.41,22.8,25000
347575,8552925,15.14,20.47,25000
347575,8552975,15.26,21.46,25000
347575,8553025,16.12,21.91,25000
347575,8553075,14.8,21,25000
347575,8553125,15.57,21.5301,25000
347575,8553175,16.43,23.58,25000
347575,8553225,16.2,26.07,25000
347575,8553275,15.1,22.68,25000
347575,8553325,14.5,20.58,25000
347575,8553375,15.23,21.8701,25000
347575,8553425,14.07,22.6,25000
347575,8553475,14.5,20.1201,25000
347575,8553525,14.785,20.8401,25000
347625,8552825,15.84,20.82,25000
347625,8552875,15.5,19.88,25000
347625,8552925,15.37,21.4201,25000
347625,8552975,14.43,20.61,25000
347625,8553025,15.15,23.59,25000
347625,8553075,16.65,23.68,25000
347625,8553125,16.14,22.21,25000
347625,8553175,17.19,21.7301,25000
347625,8553225,15.24,23.76,25000
347625,8553275,14.91,20.96,25000
347625,8553325,15.32,24.8801,25000
347625,8553375,15.05,23.06,25000
347625,8553425,15.02,22.04,25000
347625,8553475,14.44,19.81,25000
347625,8553525,15.13,28.21,25000
347675,8552875,16.33,22.08,25000
347675,8552925,13.91,22.1901,25000
347675,8552975,13.06,22.9,25000
347675,8553025,13.87,25.25,25000
347675,8553075,16.08,22.23,25000
347675,8553125,14.95,20.55,25000
347675,8553175,16.1,24.6,25000
347675,8553225,15.89,22.78,25000
347675,8553275,15.24,21.35,25000
347675,8553325,14.53,24.1701,25000
347675,8553375,15.09,21.12,25000
347675,8553425,13.83,20.5001,25000
347675,8553475,15.07,22.64,25000
347675,8553525,18.32,25.8,25000
347725,8552875,16.24,21.4301,25000
347725,8552925,14.54,20.9601,25000
347725,8552975,14.81,24.78,25000
347725,8553025,14.6,20.58,25000
347725,8553075,16.01,23.02,25000
347725,8553125,16.46,23.55,25000
347725,8553175,16.03,25.28,25000
347725,8553225,15.42,21.4701,25000
347725,8553275,16.05,22.34,25000
347725,8553325,15.6,21.3601,25000
347725,8553375,15.65,22.25,25000
347725,8553425,16.16,21.3101,25000
347725,8553475,15.62,22.4501,25000
347725,8553525,13.88,21.5301,25000
347775,8552875,16.7,22.7801,25000
347775,8552925,16.39,23.8501,25000
347775,8552975,16.94,22.44,25000
347775,8553025,14.38,21.48,25000
347775,8553075,14.81,21.4801,25000
347775,8553125,14.41,24.86,25000
347775,8553175,16.25,24.95,25000
347775,8553225,14.9,23.9901,25000
347775,8553275,16.32,23.77,25000
347775,8553325,15.89,26.48,25000
347775,8553375,15.22,22.78,25000
347775,8553425,16.4,22.12,25000
347775,8553475,15.12,24.76,25000
347775,8553525,15.29,21.73,25000
347825,8552875,15.66,22.88,25000
347825,8552925,15.68,22.21,25000
347825,8552975,14.4,22.34,25000
347825,8553025,15.08,22.5301,25000
347825,8553075,17.32,23.8001,25000
347825,8553125,14.67,23.5001,25000
347825,8553175,17.69,25.89,25000
347825,8553225,15.91,23.5601,25000
347825,8553275,15.91,22.28,25000
347825,8553325,15.15,23.3901,25000
347825,8553375,16.2,22.42,25000
347825,8553425,15.52,22.2401,25000
347825,8553475,15.37,23.0401,25000
347825,8553525,15.33,21.8901,25000
347875,8552875,15.84,20.91,25000
347875,8552925,18.33,24.2801,25000
347875,8552975,17.22,29.36,25000
347875,8553025,16.27,25.02,25000
347875,8553075,16.55,23.54,25000
347875,8553125,17.52,23.01,25000
347875,8553175,17.53,25.09,25000
347875,8553225,17.07,24.26,25000
347875,8553275,16.77,22.25,25000
347875,8553325,14.28,24.7,25000
347875,8553375,15.43,23.66,25000
347875,8553425,14.28,21.7601,25000
347875,8553475,13.53,21.19,25000
347875,8553525,14.82,21.7901,25000
347925,8552875,14.24,20.81,25000
347925,8552925,15.97,24.11,25000
347925,8552975,15.35,21.9601,25000
347925,8553025,16.11,25.31,25000
347925,8553075,16.98,23.42,25000
347925,8553125,16.5,25.9,25000
347925,8553175,15.61,24.9401,25000
347925,8553225,17.83,24.01,25000
347925,8553275,17.82,26.91,25000
347925,8553325,17.07,23.5,25000
347925,8553375,16.03,22.81,25000
347925,8553425,16.63,25.56,25000
347925,8553475,16.02,24.11,25000
347925,8553525,15.32,20.76,25000
347975,8552875,15.61,22.43,25000
347975,8552925,15.69,22.6,25000
347975,8552975,15.85,22.59,25000
347975,8553025,15.55,22.74,25000
347975,8553075,19.51,31.55,25000
347975,8553125,18.03,24.9301,25000
347975,8553175,17.94,23.86,25000
347975,8553225,17.22,24.7,25000
347975,8553275,16.27,21.7701,25000
347975,8553325,15.93,23.96,25000
347975,8553375,17.21,22.99,25000
347975,8553425,15.52,22.36,25000
347975,8553475,15.65,24.41,25000
347975,8553525,17.25,24.5601,25000
348025,8552875,16.19,21.61,25000
348025,8552925,16.63,21.6,25000
348025,8552975,15.45,22.6401,25000
348025,8553025,17.82,24.5301,25000
348025,8553075,17.715,30.48,25000
348025,8553125,18.63,25.92,25000
348025,8553175,18.47,22.81,25000
348025,8553225,17.94,25.1001,25000
348025,8553275,17.98,25.05,25000
348025,8553325,16.35,28.1601,25000
348025,8553375,16.68,22.06,25000
348025,8553425,16.87,27.02,25000
348025,8553475,14.49,20.7501,25000
348025,8553525,16.79,23.17,25000
348075,8552875,16.01,21.8996,21905
348075,8552925,16.47,22.74,25000
348075,8552975,16.745,29.1901,25000
348075,8553025,17.69,27.81,25000
348075,8553075,18.01,25.41,25000
348075,8553125,18.52,26.6601,25000
348075,8553175,17.13,22.21,25000
348075,8553225,16.17,22.72,25000
348075,8553275,15.22,24.39,25000
348075,8553325,15.3,23.11,25000
348075,8553375,15.95,23.48,25000
348075,8553425,15.97,22.08,25000
348075,8553475,16.13,21.5501,25000
348075,8553525,15.47,21.04,25000
348125,8552925,17.24,24.61,25000
348125,8552975,17.81,25.22,25000
348125,8553025,17.55,24.9801,25000
348125,8553075,16.68,22.5501,25000
348125,8553125,17.1,24.46,25000
348125,8553175,16.27,22.86,25000
348125,8553225,15.42,23.7401,25000
348125,8553275,16.15,25.09,25000
348125,8553325,17.36,26.4501,25000
348125,8553375,17.08,23.31,25000
348125,8553425,17.43,22.74,25000
348125,8553475,17.05,25.97,25000
348125,8553525,16.28,24.0101,25000
348175,8552925,19.12,25.3401,25000
348175,8552975,17.92,23.5401,25000
348175,8553025,15.86,22.47,25000
348175,8553075,16.24,23.41,25000
348175,8553125,15.82,23.94,25000
348175,8553175,17.28,22.25,25000
348175,8553225,16.97,25.9201,25000
348175,8553275,17.27,27.0601,25000
348175,8553325,16.4,23.7,25000
348175,8553375,17.04,24.69,25000
348175,8553425,15.54,23.62,25000
348175,8553475,15.46,21.84,25000
348175,8553525,15.05,23.0501,25000
348225,8552925,18.59,24.7101,25000
348225,8552975,18.2,24.59,25000
348225,8553025,18.34,24.35,25000
348225,8553075,15.335,22.9601,25000
348225,8553125,15.78,25.2,25000
348225,8553175,17.63,23.08,25000
348225,8553225,19.9,27.4,25000
348225,8553275,15.39,22.21,25000
348225,8553325,17.42,25.0902,25000
348225,8553375,15.49,22.2801,25000
348225,8553425,16.38,23.41,25000
348225,8553475,11.99,20.2001,25000
348225,8553525,15.47,20.8201,25000
348275,8552925,18.59,25.4901,25000
348275,8552975,18.34,24.4401,25000
348275,8553025,16.37,22.27,25000
348275,8553075,16.51,21.9401,25000
348275,8553125,14.38,21.02,25000
348275,8553175,14.35,23.5501,25000
348275,8553225,12.98,23.66,25000
348275,8553275,14.41,23.54,25000
348275,8553325,14.64,21.61,25000
348275,8553375,13.84,23.04,25000
348275,8553425,16.92,23.3601,25000
348275,8553475,14.87,23.48,25000
348275,8553525,15.4,20.83,25000
348325,8552925,17.37,23.3401,25000
348325,8552975,17.76,25.37,25000
348325,8553025,18.32,25.28,25000
348325,8553075,16.78,21.87,25000
348325,8553125,14.775,21.5501,25000
348325,8553175,17.95,23.38,25000
348325,8553225,16.12,22.89,25000
348325,8553275,14.51,22.1401,25000
348325,8553325,14.23,22.98,25000
348325,8553375,14.14,21.6001,25000
348325,8553425,14.59,21.8201,25000
348325,8553475,15.35,23.56,25000
348325,8553525,14.35,19.7401,25000
348375,8552925,16.59,22.73,25000
348375,8552975,15.61,22.7501,25000
348375,8553025,16.25,21.89,25000
348375,8553075,16.9,23.86,25000
348375,8553125,16.22,24.0101,25000
348375,8553175,14.62,22.6302,25000
348375,8553225,15.4,25.2701,25000
348375,8553275,15.76,25.0301,25000
348375,8553325,17.55,25.22,25000
348375,8553375,15.03,21.97,25000
348375,8553425,16.12,22.74,25000
348375,8553475,15.33,22.42,25000
348375,8553525,15.19,21.3,25000
348425,8552925,17.79,23.96,25000
348425,8552975,19.15,25.09,25000
348425,8553025,16.62,24.03,25000
348425,8553075,16.39,24.7901,25000
348425,8553125,18.1,23.72,25000
348425,8553175,14.68,23.45,25000
348425,8553225,16.53,25.36,25000
348425,8553275,13.315,21.28,25000
348425,8553325,15.54,23.13,25000
348425,8553375,14.57,20.38,25000
348425,8553425,14.65,20.8601,25000
348425,8553475,13.91,20.81,25000
348425,8553525,13.81,22.31,25000
348475,8552925,17.49,22.61,25000
348475,8552975,16.88,25.3201,25000
348475,8553025,16.42,22.77,25000
348475,8553075,16.5,24.91,25000
348475,8553125,16.36,26.3807,25000
348475,8553175,16.93,26.18,25000
348475,8553225,16.7,21.48,25000
348475,8553275,15.32,22.35,25000
348475,8553325,15.45,22.47,25000
348475,8553375,14.28,21.87,25000
348475,8553425,14.96,22.33,25000
348475,8553475,13.74,21.28,25000
348475,8553525,14.57,21.24,25000
348525,8552925,16.31,22,23961
348525,8552975,13.93,23.8,25000
348525,8553025,17.2,22.1601,25000
348525,8553075,18.78,23.07,25000
348525,8553125,19.26,23.14,25000
348525,8553175,16.7,22.5101,25000
348525,8553225,14.91,21.92,25000
348525,8553275,14.83,21.67,25000
348525,8553325,14.25,20.9,25000
348525,8553375,13.15,21.4101,25000
348525,8553425,14.48,21.84,25000
348525,8553475,15.54,21.89,25000
348525,8553525,16.02,23.26,25000
348575,8552925,16.96,23.48,25000
348575,8552975,17.445,23.71,25000
348575,8553025,14.54,23.46,25000
348575,8553075,18.35,24.11,25000
348575,8553125,16.56,26.0301,25000
348575,8553175,15.15,24.4401,25000
348575,8553225,17,25.43,25000
348575,8553275,14.78,21.4201,25000
348575,8553325,14.79,22.1401,25000
348575,8553375,15.9,22.67,25000
348575,8553425,15.32,23.76,25000
348575,8553475,15.11,21.22,25000
348575,8553525,15.41,22.31,25000
348625,8552975,15.64,23.62,25000
348625,8553025,16.21,23.54,25000
348625,8553075,18.41,23.8401,25000
348625,8553125,15.58,22.08,25000
348625,8553175,17.41,25.1601,25000
348625,8553225,17.34,25.42,25000
348625,8553275,16.53,22.8701,25000
348625,8553325,17.88,23.28,25000
348625,8553375,14.36,21.68,25000
348625,8553425,15.17,21.71,25000
348625,8553475,15.77,22.41,25000
348625,8553525,14.065,21.82,25000
348675,8552975,16.9,23.4501,25000
348675,8553025,18.15,24.1101,25000
348675,8553075,18.2,26.25,25000
348675,8553125,17.11,22.69,25000
348675,8553175,14.51,21.5001,25000
348675,8553225,13.91,21.66,25000
348675,8553275,12.31,23.25,25000
348675,8553325,14.54,20.82,25000
348675,8553375,13.81,23.74,25000
348675,8553425,14.19,22.37,25000
348675,8553475,15.63,22.63,25000
348675,8553525,13.73,21.38,25000
348725,8552975,16.89,24.0901,25000
348725,8553025,15.71,23.58,25000
348725,8553075,14.62,21.5801,25000
348725,8553125,15.515,22.8001,25000
348725,8553175,15.1,21.6201,25000
348725,8553225,12.98,21.8401,25000
348725,8553275,12.7,23.7802,25000
348725,8553325,13.92,22.1501,25000
348725,8553375,14.89,23.25,25000
348725,8553425,13.94,20.27,25000
348725,8553475,14.99,25.72,25000
348725,8553525,12.87,18.7501,25000
348775,8552975,15.75,21.74,25000
348775,8553025,16.13,22.65,25000
348775,8553075,15.695,22.2701,25000
348775,8553125,14.74,19.77,25000
348775,8553175,16.35,21.6901,25000
348775,8553225,15.37,22.6401,25000
348775,8553275,13.155,25.03,25000
348775,8553325,15.87,25.82,25000
348775,8553375,13.32,22.66,25000
348775,8553425,14.17,25.1201,25000
348775,8553475,12.74,19.73,25000
348775,8553525,13.61,20.78,25000
348825,8552975,17.08,23.7901,25000
348825,8553025,16.21,21.18,25000
348825,8553075,15.91,24.38,25000
348825,8553125,15.19,22.3202,25000
348825,8553175,16.01,22.84,25000
348825,8553225,13.44,21.3801,25000
348825,8553275,15.76,22.56,25000
348825,8553325,13.905,22.5201,25000
348825,8553375,15.85,22.5701,25000
348825,8553425,13.56,21.6801,25000
348825,8553475,11.58,19.42,25000
348825,8553525,13.35,21.3304,25000
348875,8552975,16.19,22.43,25000
348875,8553025,16.9,21.7301,25000
348875,8553075,16.28,27.34,25000
348875,8553125,16.14,23.77,25000
348875,8553175,15.95,23.18,25000
348875,8553225,16.01,24.91,25000
348875,8553275,15.05,22.1101,25000
348875,8553325,14.12,20.47,25000
348875,8553375,14.29,22.3401,25000
348875,8553425,14.48,22.9202,25000
348875,8553475,14.18,20.68,25000
348875,8553525,15.98,24.79,25000
348925,8552975,16.43,24.48,25000
348925,8553025,16.36,22.2001,25000
348925,8553075,16.9,25.7701,25000
348925,8553125,15.83,23.9401,25000
348925,8553175,16.72,23.86,25000
348925,8553225,16.33,23.2801,25000
348925,8553275,15.77,22.53,25000
348925,8553325,15.46,22.8301,25000
348925,8553375,15.35,22.98,25000
348925,8553425,14.48,22.65,25000
348925,8553475,16.13,23.78,25000
348925,8553525,16.56,24.62,25000
348975,8552975,20.115,27.18,25000
348975,8553025,17.11,26.33,25000
348975,8553075,15.67,23.48,25000
348975,8553125,16.13,23.9101,25000
348975,8553175,17.52,24.38,25000
348975,8553225,15.58,26.92,25000
348975,8553275,17.1,22.77,25000
348975,8553325,15.32,23.41,25000
348975,8553375,14.13,21.17,25000
348975,8553425,14.93,26.21,25000
348975,8553475,14.05,25.56,25000
348975,8553525,14.33,23.4601,25000
349025,8552975,16.94,25.386,23241
349025,8553025,16.99,22.62,25000
349025,8553075,16.88,24.9901,25000
349025,8553125,18.12,24.77,25000
349025,8553175,17.11,22.85,25000
349025,8553225,15.15,22.39,25000
349025,8553275,15.54,24.2901,25000
349025,8553325,15.8,22.37,25000
349025,8553375,14.08,22.74,25000
349025,8553425,16.68,22.23,25000
349025,8553475,15.36,23.31,25000
349025,8553525,14.67,25.0701,25000
349075,8552975,17.51,23.7,23118
349075,8553025,16.25,24.3201,25000
349075,8553075,13.28,24.4301,25000
349075,8553125,18.05,23.5201,25000
349075,8553175,18.34,25.6901,25000
349075,8553225,16.49,25.97,25000
349075,8553275,15.21,22.84,25000
349075,8553325,13.58,24.7803,25000
349075,8553375,15.925,22.5301,25000
349075,8553425,15.21,22.31,25000
349075,8553475,18.23,25.3301,25000
349075,8553525,15.13,23.66,25000
349125,8553025,17.06,24.41,25000
349125,8553075,16.31,25.3302,25000
349125,8553125,17.31,28.01,25000
349125,8553175,17.35,25.67,25000
349125,8553225,15.94,20.7602,25000
349125,8553275,15.5,22.56,25000
349125,8553325,15.3,23,25000
349125,8553375,16,23.2101,25000
349125,8553425,15.89,23.54,25000
349125,8553475,16.67,24.44,25000
349125,8553525,16.43,25.6201,25000
349175,8553025,17.25,25.6901,25000
349175,8553075,15.61,30.9001,25000
349175,8553125,16.65,29.1401,25000
349175,8553175,17.03,24.5601,25000
349175,8553225,15.26,22.54,25000
349175,8553275,14.93,24.5501,25000
349175,8553325,16.425,26.44,25000
349175,8553375,15.98,24.5601,25000
349175,8553425,17.61,24.09,25000
349175,8553475,15.7,23.26,25000
349175,8553525,13.145,24.4701,25000
349225,8553025,16.03,21.85,25000
349225,8553075,16.44,24.08,25000
349225,8553125,16.485,26.4001,25000
349225,8553175,13.59,21.65,25000
349225,8553225,10.9,19.85,25000
349225,8553275,11.305,28.8402,25000
349225,8553325,9.615,21.3401,25000
349225,8553375,9.75,19.17,25000
349225,8553425,10.07,23.93,25000
349225,8553475,9.63,25.12,25000
349225,8553525,9.81,20.7901,25000
349275,8553025,15.43,22.26,25000
349275,8553075,17.66,24.7601,25000
349275,8553125,15.02,25.2302,25000
349275,8553175,15.42,26.88,25000
349275,8553225,12.06,26.7901,25000
349275,8553275,10.53,19.98,25000
349275,8553325,11.74,23.93,25000
349275,8553375,10.57,20.9101,25000
349275,8553425,8.2,20.46,25000
349275,8553475,8.96,16.8601,25000
349275,8553525,10.46,19.1801,25000
349325,8553025,14.96,23.57,25000
349325,8553075,17.24,22.96,25000
349325,8553125,16.71,23.36,25000
349325,8553175,15.27,27.6301,25000
349325,8553225,14.6,22.1601,25000
349325,8553275,10.67,23.84,25000
349325,8553325,10.76,26.4101,25000
349325,8553375,9.43,24.66,25000
349325,8553425,7.52,22.1301,25000
349325,8553475,9.95,24.9701,25000
349325,8553525,10.5,20.83,25000
349375,8553025,17.17,23.38,25000
349375,8553075,17.25,23.86,25000
349375,8553125,15.35,23.3401,25000
349375,8553175,16.55,26.2701,25000
349375,8553225,18.77,26.92,25000
349375,8553275,12.12,27.28,25000
349375,8553325,14.435,23.1301,25000
349375,8553375,11.66,26.84,25000
349375,8553425,8.57,24.32,25000
349375,8553475,8.54,18.3,25000
349375,8553525,9.58,24.52,25000
349425,8553025,17.085,23.47,25000
349425,8553075,16.61,23.1,25000
349425,8553125,15.47,22.2801,25000
349425,8553175,16.65,29.58,25000
349425,8553225,12.85,26.52,25000
349425,8553275,11.05,25.76,25000
349425,8553325,8.83,19.26,25000
349425,8553375,15.5,26.12,25000
349425,8553425,10.59,21.84,25000
349425,8553475,9.97,26.5501,25000
349425,8553525,13.28,22.3602,25000
349475,8553025,15.67,23.3,25000
349475,8553075,17.11,24.8,25000
349475,8553125,16.67,23.45,25000
349475,8553175,19.48,27.84,25000
349475,8553225,12.8,23.5602,25000
349475,8553275,8.98,23.9801,25000
349475,8553325,10.92,19.51,25000
349475,8553375,11.74,26.89,25000
349475,8553425,8.77,24.8301,25000
349475,8553475,8.99,27.17,25000
349475,8553525,9.31,20.1101,25000
349525,8553025,17.84,22.93,17115
349525,8553075,15.6,21.5701,25000
349525,8553125,16.07,22.97,25000
349525,8553175,16.59,23.15,25000
349525,8553225,17.02,26.19,25000
349525,8553275,10.93,21.58,25000
349525,8553325,11.84,29.46,25000
349525,8553375,11.52,27.6801,25000
349525,8553425,10.5,22.2,25000
349525,8553475,10.18,20.48,25000
349525,8553525,17.04,27.73,25000
349575,8553025,15.76,21.93,16067
349575,8553075,14.69,25.45,25000
349575,8553125,16.87,27.06,25000
349575,8553175,18.1,26.33,25000
349575,8553225,13.565,22.6701,25000
349575,8553275,10.67,20.49,25000
349575,8553325,15.33,27.0301,25000
349575,8553375,11.09,24.64,25000
349575,8553425,9.06,22.27,25000
349575,8553475,11.89,22.4301,25000
349575,8553525,9.42,23.13,25000
349625,8553075,15,26.0801,25000
349625,8553125,16.61,23.7001,25000
349625,8553175,14.48,23.81,25000
349625,8553225,15.16,24.43,25000
349625,8553275,11.35,23.12,25000
349625,8553325,13.24,22.6201,25000
349625,8553375,12.14,21.1104,25000
349625,8553425,9.46,22.82,25000
349625,8553475,9.5,24.79,25000
349625,8553525,11.6,22.32,25000
349675,8553075,18.49,26.62,25000
349675,8553125,15.03,23.11,25000
349675,8553175,16.92,24.6101,25000
349675,8553225,13.545,22.35,25000
349675,8553275,11.43,22.82,25000
349675,8553325,14.185,24.53,25000
349675,8553375,10.48,22.72,25000
349675,8553425,8.93,24.22,25000
349675,8553475,13.43,24.1001,25000
349675,8553525,10.85,22.57,25000
349725,8553075,13.76,20.9501,25000
349725,8553125,17.85,24.1701,25000
349725,8553175,17.555,24.08,25000
349725,8553225,14.53,23.24,25000
349725,8553275,12.31,22.38,25000
349725,8553325,11.22,20.91,25000
349725,8553375,8.75,29.3101,25000
349725,8553425,9.73,25.5401,25000
349725,8553475,9.41,22.42,25000
349725,8553525,9.42,23.36,25000
349775,8553075,16.78,28.3901,25000
349775,8553125,15.915,24.81,25000
349775,8553175,14.8,22.09,25000
349775,8553225,14.35,23.78,25000
349775,8553275,8.71,28.01,25000
349775,8553325,9.26,22.1801,25000
349775,8553375,9.25,23.86,25000
349775,8553425,9.53,19.1201,25000
349775,8553475,10.28,26.21,25000
349775,8553525,11.06,25.64,25000
349825,8553075,16.69,28.71,25000
349825,8553125,15.82,23.39,25000
349825,8553175,15.56,26.29,25000
349825,8553225,10.895,21.47,25000
349825,8553275,10.87,22.1602,25000
349825,8553325,11.63,25.47,25000
349825,8553375,10.94,24.29,25000
349825,8553425,11.19,21.77,25000
349825,8553475,10.25,23.7801,25000
349825,8553525,16.47,27.71,25000
349875,8553075,15.01,22.47,25000
349875,8553125,14.66,24,25000
349875,8553175,14.84,25,25000
349875,8553225,14.38,21.7901,25000
349875,8553275,11.02,21,25000
349875,8553325,8.76,20.9301,25000
349875,8553375,10.5,21.56,25000
349875,8553425,11.12,21.38,25000
349875,8553475,11.73,25.15,25000
349875,8553525,10.84,27.51,25000
349925,8553075,16.09,23.98,25000
349925,8553125,16.08,24.6101,25000
349925,8553175,16.415,27.65,25000
349925,8553225,15.86,25.3701,25000
349925,8553275,9.48,24.37,25000
349925,8553325,10.31,25.77,25000
349925,8553375,10.32,22.2301,25000
349925,8553425,9.43,26.37,25000
349925,8553475,9.93,23.4501,25000
349925,8553525,10.64,26.96,25000
349975,8553075,17.49,27.13,25000
349975,8553125,15.5,23.41,25000
