"X","Y","median","q99","nobs"
349125,8553975,16.48,23.94,25000
349175,8553025,17,25.07,25000
349175,8553075,15.4,29.9401,25000
349175,8553125,16.66,28.78,23921
349175,8553175,16.21,22.8901,25000
349175,8553225,16.35,21.9,25000
349175,8553275,15.55,24.6801,25000
349175,8553325,17.36,25.86,25000
349175,8553375,17.39,23.8701,25000
349175,8553425,18,23.7,25000
349175,8553475,16.7,22.7801,25000
349175,8553525,14.79,24.96,25000
349175,8553575,17.73,24.0201,25000
349175,8553625,16.72,23.58,25000
349175,8553675,15.52,21.4001,25000
349175,8553725,14.12,26.07,25000
349175,8553775,12.415,22.98,25000
349175,8553825,11.3,21.13,25000
349175,8553875,14.58,24.99,25000
349175,8553925,14.82,24.9,25000
349175,8553975,16.44,24.1001,25000
349225,8553025,16.58,21.55,25000
349225,8553075,16.41,23.0201,25000
349225,8553125,16.96,26.0301,25000
349225,8553175,15.02,21.48,25000
349225,8553225,10.12,19.47,25000
349225,8553275,13.19,30.06,25000
349225,8553325,6.44,21.94,25000
349225,8553375,6.125,19.44,25000
349225,8553425,7.88999999999999,23.7,25000
349225,8553475,6.99000000000001,25.69,25000
349225,8553525,8.03000000000003,23.04,25000
349225,8553575,7.34000000000003,20.47,25000
349225,8553625,12.34,24.7,25000
349225,8553675,7.20999999999998,22.42,25000
349225,8553725,5.20999999999998,25.8101,25000
349225,8553775,7.43000000000001,20.45,25000
349225,8553825,3.76999999999998,18.27,25000
349225,8553875,19.33,26.5801,25000
349225,8553925,6.05000000000001,25.56,25000
349225,8553975,9.26999999999998,23.88,25000
349275,8553025,16.51,22.08,25000
349275,8553075,17.11,23.56,25000
349275,8553125,15.63,24.68,25000
349275,8553175,16.01,26.6401,25000
349275,8553225,12.58,25.85,25000
349275,8553275,5.57999999999998,20.0301,25000
349275,8553325,6.80000000000001,23.4901,25000
349275,8553375,6.56,21.6301,25000
349275,8553425,4.78000000000003,21.2501,25000
349275,8553475,5.68000000000001,20.37,25000
349275,8553525,8.17500000000001,19.7001,25000
349275,8553575,8.5,20.49,25000
349275,8553625,11.44,21.89,25000
349275,8553675,11.08,24.9601,25000
349275,8553725,6.26999999999998,23.97,25000
349275,8553775,6.60000000000002,18.76,25000
349275,8553825,3.60000000000002,25.2001,25000
349275,8553875,4.88999999999999,26.4,25000
349275,8553925,14.76,24.65,25000
349275,8553975,11.33,21.31,25000
349325,8553025,16.16,22.7201,25000
349325,8553075,17.31,22.05,25000
349325,8553125,16.36,22.81,25000
349325,8553175,16.13,28.17,25000
349325,8553225,13.26,23.5,25000
349325,8553275,9.97000000000003,23.82,25000
349325,8553325,6.65000000000003,25.56,25000
349325,8553375,7.94,24.65,25000
349325,8553425,6.37,21.81,25000
349325,8553475,7.63999999999999,24.93,25000
349325,8553525,9.45999999999998,21.7,25000
349325,8553575,14.01,27.18,25000
349325,8553625,11.09,21.95,25000
349325,8553675,16.18,26.3701,25000
349325,8553725,12.77,28.49,25000
349325,8553775,12.175,25.77,25000
349325,8553825,7.17000000000002,23.6001,25000
349325,8553875,15.52,24.46,25000
349325,8553925,14.43,23.34,25000
349325,8553975,7.93000000000001,20.41,25000
349375,8553025,17.39,22.61,25000
349375,8553075,17.63,23.41,25000
349375,8553125,15.29,22.4101,25000
349375,8553175,17.46,26.18,25000
349375,8553225,18.55,25.95,25000
349375,8553275,15.2,27.05,25000
349375,8553325,11.87,22.74,24940
349375,8553375,8.98000000000002,26.32,25000
349375,8553425,6.05000000000001,23.81,25000
349375,8553475,5.84000000000003,18.02,25000
349375,8553525,7.47000000000003,24.43,25000
349375,8553575,7.57999999999998,22.74,25000
349375,8553625,11.59,22.9501,25000
349375,8553675,10.605,23.3501,25000
349375,8553725,6.78000000000003,24.31,25000
349375,8553775,14.115,25.8701,25000
349375,8553825,12.44,23.9301,25000
349375,8553875,17.56,22.82,25000
349375,8553925,13.045,23.2801,25000
349375,8553975,10.72,22.38,25000
349425,8553025,16.51,22.2101,25000
349425,8553075,16.07,22.71,25000
349425,8553125,15.99,21.64,25000
349425,8553175,16.32,29.0401,25000
349425,8553225,15.03,25.44,25000
349425,8553275,9.18000000000001,25.63,25000
349425,8553325,5.87,21.6402,25000
349425,8553375,15.66,25.29,25000
349425,8553425,9.16000000000003,20.76,25000
349425,8553475,8.565,25.36,25000
349425,8553525,10.59,22.51,25000
349425,8553575,11.07,23.9501,25000
349425,8553625,4.44999999999999,21.7401,25000
349425,8553675,4.81,25.81,25000
349425,8553725,7.43000000000001,19.88,25000
349425,8553775,13.2,22.4401,25000
349425,8553825,12.18,22.6901,25000
349425,8553875,16.91,29.39,25000
349425,8553925,9.62,25.7101,25000
349425,8553975,15.09,20.45,25000
349475,8553025,17.28,22.8901,25000
349475,8553075,17.05,23.69,25000
349475,8553125,17.25,22.19,25000
349475,8553175,18.44,27.25,25000
349475,8553225,12.94,23.76,25000
349475,8553275,5.98000000000002,24.1501,25000
349475,8553325,7.19999999999999,21.06,25000
349475,8553375,11.1,26.46,25000
349475,8553425,11.285,24.93,25000
349475,8553475,6.74000000000001,26.78,25000
349475,8553525,6.66000000000003,20.14,25000
349475,8553575,5.61000000000001,18.2,25000
349475,8553625,5.44,23.38,25000
349475,8553675,4.72000000000003,20.9501,25000
349475,8553725,9.55000000000001,27.0101,25000
349475,8553775,11.21,22.3301,25000
349475,8553825,9.28000000000003,21.8501,25000
349475,8553875,13.555,26.85,25000
349475,8553925,9.66000000000003,22.01,25000
349475,8553975,11.88,21.78,25000
349525,8553025,18.86,24.58,25000
349525,8553075,16.2,22.34,25000
349525,8553125,17.415,22.39,25000
349525,8553175,18.62,23.09,25000
349525,8553225,15.64,25.4101,25000
349525,8553275,7.97000000000003,21.04,25000
349525,8553325,13.675,28.68,25000
349525,8553375,9.81999999999999,25.8001,25000
349525,8553425,11.54,23.8601,25000
349525,8553475,5.74000000000001,22.9,25000
349525,8553525,17.04,27.0501,25000
349525,8553575,11.05,26.17,25000
349525,8553625,9.24000000000001,19.29,25000
349525,8553675,13.61,24.5401,25000
349525,8553725,15.07,25.16,25000
349525,8553775,11.06,24.15,25000
349525,8553825,15.04,22.16,25000
349525,8553875,16.23,21.66,25000
349525,8553925,16.56,25.65,25000
349525,8553975,10.23,22.5,25000
349575,8553025,15.98,21.96,24226
349575,8553075,15.17,24.37,25000
349575,8553125,18.58,26.2301,25000
349575,8553175,18.82,25.91,25000
349575,8553225,12.61,22.3401,25000
349575,8553275,7.58500000000001,20.15,25000
349575,8553325,14.67,26.55,25000
349575,8553375,8.30000000000001,23.6601,25000
349575,8553425,5.74000000000001,23.3001,25000
349575,8553475,8.36000000000001,22.5901,25000
349575,8553525,6.42000000000002,22.7501,25000
349575,8553575,10.21,25.72,25000
349575,8553625,7.81999999999999,24.76,25000
349575,8553675,17.8,25.2,25000
349575,8553725,15.64,22.71,23248
349575,8553775,13.77,25.88,25000
349575,8553825,17.69,28.21,25000
349575,8553875,17.23,24.54,25000
349575,8553925,17.965,25.1501,25000
349575,8553975,14.37,23.47,25000
349625,8553075,16.26,24.15,25000
349625,8553125,18.13,24.1701,25000
349625,8553175,16.12,22.44,25000
349625,8553225,16.44,24.4901,25000
349625,8553275,9.91000000000003,22.9101,25000
349625,8553325,13.38,22.65,25000
349625,8553375,8.65000000000003,21.8901,25000
349625,8553425,6.13,22.43,25000
349625,8553475,7.63,25.22,25000
349625,8553525,12.58,22.54,25000
349625,8553575,10.13,28.0601,25000
349625,8553625,11.87,28.4801,25000
349625,8553675,11.89,26.34,25000
349625,8553725,14.55,29.07,22859
349625,8553775,8.17500000000001,22,23612
349625,8553825,18.8,27.6701,25000
349625,8553875,18.02,28.45,25000
349625,8553925,7.13,21.2,25000
349625,8553975,15.12,22.83,25000
349675,8553075,18.82,25.64,25000
349675,8553125,16.87,23.6201,25000
349675,8553175,17.91,24.07,25000
349675,8553225,14.245,22.0101,25000
349675,8553275,8.04000000000002,22.24,25000
349675,8553325,15.99,23.76,25000
349675,8553375,7.01999999999998,23.9,25000
349675,8553425,8.90000000000003,24.3401,25000
349675,8553475,15.56,24.43,25000
349675,8553525,10.03,22.39,25000
349675,8553575,12.6,25.37,25000
349675,8553625,4.74000000000001,24.7201,25000
349675,8553675,3.78000000000003,24.85,25000
349675,8553725,4.13,23.7002,25000
349675,8553775,11.375,23.72,25000
349675,8553825,16.12,26.4201,25000
349675,8553875,10.25,24.57,25000
349675,8553925,11.09,26.08,25000
349675,8553975,1.28000000000003,20.06,25000
349725,8553075,15.05,20.82,25000
349725,8553125,18.41,24.06,25000
349725,8553175,18.07,23.02,25000
349725,8553225,15.2,22.35,25000
349725,8553275,7.09000000000003,22.3,25000
349725,8553325,5.62,21.67,25000
349725,8553375,5.73000000000002,28.77,25000
349725,8553425,6.51999999999998,24.2201,25000
349725,8553475,6.76999999999998,22.64,25000
349725,8553525,7.63499999999999,23.7701,25000
349725,8553575,6.94999999999999,24.2701,25000
349725,8553625,9.23000000000002,27.96,25000
349725,8553675,6.69999999999999,22.75,25000
349725,8553725,5.10000000000002,26.41,25000
349725,8553775,6,24.6701,25000
349725,8553825,12.175,25.7801,25000
349725,8553875,5.93000000000001,23.61,25000
349725,8553925,1.80000000000001,25.86,25000
349725,8553975,2.76999999999998,25.73,25000
349775,8553075,17.62,28.0302,25000
349775,8553125,16.39,24.48,25000
349775,8553175,14.49,21.25,25000
349775,8553225,14.71,23.5201999999999,25000
349775,8553275,6.5,27.58,25000
349775,8553325,5.09000000000003,21.63,25000
349775,8553375,5.49000000000001,24.21,25000
349775,8553425,6.47000000000003,20.2801,25000
349775,8553475,7.06,25.9,25000
349775,8553525,10.005,25.53,25000
349775,8553575,19.73,27.93,25000
349775,8553625,11.37,24.64,25000
349775,8553675,12.43,25.28,25000
349775,8553725,5.45999999999998,22.68,25000
349775,8553775,9.70999999999998,24.42,25000
349775,8553825,13.765,27.21,25000
349775,8553875,4.53000000000003,28.2701,25000
349775,8553925,1.19,21.47,25000
349775,8553975,1.19499999999999,25.6601,25000
349825,8553075,16.67,28.41,25000
349825,8553125,16.39,22.71,25000
349825,8553175,16.25,25.4701,25000
349825,8553225,8.70999999999998,20.35,25000
349825,8553275,8.25,22.3901,25000
349825,8553325,7.49000000000001,25.29,25000
349825,8553375,7.18000000000001,24.34,25000
349825,8553425,8.68000000000001,21.5201,25000
349825,8553475,8.97000000000003,22.8501,25000
349825,8553525,16.86,27.24,25000
349825,8553575,8.38999999999999,25.4701,25000
349825,8553625,16.09,23.97,25000
349825,8553675,13.27,28.43,25000
349825,8553725,12.23,25.47,25000
349825,8553775,12.28,26.1901,25000
349825,8553825,9.13999999999999,21.36,25000
349825,8553875,8.42000000000002,28.19,25000
349825,8553925,1.35500000000002,24.31,25000
349825,8553975,0.150000000000034,19.7501,25000
349875,8553075,15.18,22.0101,25000
349875,8553125,16.16,23.39,25000
349875,8553175,16.43,24.57,25000
349875,8553225,15.48,21.3,25000
349875,8553275,9.12,22.1301,25000
349875,8553325,5.15000000000003,20.45,25000
349875,8553375,5.51999999999998,21.28,24407
349875,8553425,9.19,21.19,25000
349875,8553475,16.12,24.61,25000
349875,8553525,12.595,26.4401,25000
349875,8553575,16.11,25.59,25000
349875,8553625,15.34,28.2401,25000
349875,8553675,10.57,29.2,25000
349875,8553725,11.65,21.66,25000
349875,8553775,13.28,28.4701,25000
349875,8553825,4.80000000000001,25.19,25000
349875,8553875,3.40000000000003,25.4301,25000
349875,8553925,0.550000000000011,23.97,25000
349875,8553975,0.939999999999998,23.4202,25000
349925,8553075,16.62,23.18,25000
349925,8553125,16.92,23.99,25000
349925,8553175,17.01,27.18,25000
349925,8553225,17.02,25.11,25000
349925,8553275,12.08,24.3,25000
349925,8553325,13.74,27.03,25000
349925,8553375,7.60000000000002,23.03,25000
349925,8553425,6.55000000000001,27.5001,25000
349925,8553475,12.415,22.86,25000
349925,8553525,10.67,26.31,25000
349925,8553575,16.6,25.85,25000
349925,8553625,19.36,27.59,25000
349925,8553675,17.705,24.87,25000
349925,8553725,13.14,23.6501,25000
349925,8553775,8.50999999999999,25.5,25000
349925,8553825,10.77,28.11,25000
349925,8553875,2.42000000000002,26.85,25000
349925,8553925,3.48000000000002,18.54,25000
349925,8553975,3.37,20.0801,25000
349975,8553075,18.05,26.4901,25000
349975,8553125,17.34,23.34,25000
349975,8553175,17.3,26.43,25000
349975,8553225,14.32,25.29,25000
349975,8553275,13.04,20.44,25000
349975,8553325,11.81,23.3201,25000
349975,8553375,7.86500000000001,22.85,25000
349975,8553425,7.82999999999998,23.1501,25000
349975,8553475,13.8,27.42,25000
349975,8553525,14.62,24.5201,25000
349975,8553575,9.5,24.6601,25000
349975,8553625,15.61,28.29,25000
349975,8553675,10.92,24.55,25000
349975,8553725,12.6,22.45,25000
349975,8553775,7.065,23.81,25000
349975,8553825,11.44,28.01,25000
349975,8553875,4.28000000000003,25.77,25000
349975,8553925,2.92000000000002,23.83,25000
349975,8553975,3.18000000000001,17.01,25000
349025,8554025,13.62,23.98,25000
349025,8554075,13.74,20.15,25000
349025,8554125,14.3,19.68,25000
349025,8554175,11.83,20.09,25000
349025,8554225,8.5,26.92,25000
349025,8554275,0,0.0300000000000296,25000
349025,8554325,0.400000000000034,0.689999999999998,25000
349075,8554025,14.75,22.7901,25000
349075,8554075,13.06,22.33,25000
349075,8554125,14.77,22.07,25000
349075,8554175,10.87,21.2701,25000
349075,8554225,8.48000000000002,20.85,25000
349075,8554275,0,0.180000000000007,25000
349075,8554325,0.53000000000003,0.769999999999982,25000
349125,8554025,14.77,23.5601,25000
349125,8554075,12.62,20.96,25000
349125,8554125,13.78,20.4001,25000
349125,8554175,14.46,22.3,25000
349125,8554225,8.79000000000002,21.93,25000
349125,8554275,0.0600000000000023,5.60000000000002,25000
349125,8554325,0,0,25000
349175,8554025,15.47,24.2,25000
349175,8554075,13.15,23.1,25000
349175,8554125,12.21,22.19,25000
349175,8554175,9.44,23.8501,25000
349175,8554225,7.69999999999999,20.74,25000
349175,8554275,0.199999999999989,2.62,25000
349175,8554325,0,0,25000
349225,8554025,4.22000000000003,22.36,25000
349225,8554075,5.99000000000001,22,25000
349225,8554125,6.04000000000002,28.1,25000
349225,8554175,2.13,18.7901,25000
349225,8554225,3.15000000000003,9.76999999999998,25000
349225,8554275,0.300000000000011,1.04000000000002,25000
349225,8554325,0,0.100000000000023,25000
349275,8554025,4.90500000000003,21.08,25000
349275,8554075,3.43000000000001,24.52,25000
349275,8554125,3.28500000000003,21.94,25000
349275,8554175,1.56,24.33,25000
349275,8554225,4.38,21.67,25000
349275,8554275,0.389999999999986,6.07999999999998,25000
349275,8554325,0,0.220000000000027,25000
349325,8554025,9.63999999999999,21.31,25000
349325,8554075,12.94,25.36,25000
349325,8554125,2.94,23.05,25000
349325,8554175,2.60000000000002,10.15,25000
349325,8554225,1.17000000000002,8.49000000000001,25000
349325,8554275,0.480000000000018,2.15079999999991,25000
349325,8554325,0.0199999999999818,0.29000000000002,25000
349325,8554375,0.569999999999993,0.78000000000003,16777
349375,8554025,12.28,21.9,25000
349375,8554075,11.86,21.09,25000
349375,8554125,4.88,24.35,25000
349375,8554175,0.650000000000034,18.65,25000
349375,8554225,1.56999999999999,5.97000000000003,25000
349375,8554275,0.579999999999984,0.930000000000007,25000
349375,8554325,0.110000000000014,0.410000000000025,25000
349375,8554375,0.610000000000014,0.819999999999993,19332
349425,8554025,7.23000000000002,21.55,25000
349425,8554075,3.31,25.42,25000
349425,8554125,2.24000000000001,24.12,25000
349425,8554175,2.06,12.06,25000
349425,8554225,4.74000000000001,9.0501,25000
349425,8554275,0,3.10000000000002,25000
349425,8554325,0.20999999999998,0.5,25000
349425,8554375,0,0,22200
349475,8554025,3.72000000000003,20.76,25000
349475,8554075,3.50999999999999,24.7901,25000
349475,8554125,2.34000000000003,24.57,25000
349475,8554175,2.44999999999999,17.5701,25000
349475,8554225,3.98000000000002,14.39,25000
349475,8554275,0,3.13999999999999,25000
349475,8554325,0.360000000000014,0.620000000000005,25000
349475,8554375,0,0.0900000000000318,25000
349525,8554025,8.10000000000002,23.1101,25000
349525,8554075,3.51999999999998,26.19,25000
349525,8554125,1.78000000000003,25.0301,25000
349525,8554175,1.25999999999999,19.2901,25000
349525,8554225,4.84000000000003,7.97000000000003,25000
349525,8554275,0,5.75,25000
349525,8554325,0.5,0.860000000000014,25000
349525,8554375,0,0.210099999999964,25000
349575,8554025,14.46,30.03,25000
349575,8554075,1.72000000000003,26.3101,25000
349575,8554125,0.439999999999998,16.3101,25000
349575,8554175,0.990000000000009,19.9601,25000
349575,8554225,4.00999999999999,20.17,25000
349575,8554275,0.129999999999995,5.1502,25000
349575,8554325,0,0,25000
349575,8554375,0.0300000000000296,0.319999999999993,25000
349625,8554025,1.32999999999998,20.51,25000
349625,8554075,0.870000000000005,31.8,25000
349625,8554125,1.5,18.82,25000
349625,8554175,0.53000000000003,14.1001,25000
349625,8554225,3.36000000000001,15.24,25000
349625,8554275,0.340000000000032,6.26999999999998,25000
349625,8554325,0,0.139999999999986,25000
349625,8554375,0.189999999999998,0.53000000000003,25000
349675,8554025,0.360000000000014,19.3001,25000
349675,8554075,0.420000000000016,28.9301,25000
349675,8554125,0.240000000000009,28.64,25000
349675,8554175,0.430000000000007,15.7604999999999,25000
349675,8554225,3.60000000000002,23.28,25000
349675,8554275,0,7.17000000000002,25000
349675,8554325,0.100000000000023,0.410000000000025,25000
349675,8554375,0.410000000000025,0.79000000000002,25000
349725,8554025,0.590000000000032,17.5604999999999,25000
349725,8554075,0.610000000000014,5.28010000000001,25000
349725,8554125,0.629999999999995,7.80000000000001,25000
349725,8554175,0.75,13.7102,25000
349725,8554225,4.93000000000001,8.60010000000001,25000
349725,8554275,0,6.01999999999998,25000
349725,8554325,0.329999999999984,0.650000000000034,25000
349725,8554375,0,0.0199999999999818,25000
349775,8554025,0,19.84,25000
349775,8554075,0,7.15000000000003,25000
349775,8554125,0,12.4502999999999,25000
349775,8554175,0.889999999999986,7.4201,25000
349775,8554225,3.94999999999999,7.45999999999998,25000
349775,8554275,0.100000000000023,7.38999999999999,25000
349775,8554325,0,0,25000
349775,8554375,0,0.329999999999984,25000
349775,8554425,0.410000000000025,0.70999999999998,15311
349825,8554025,0.199999999999989,26.0401,25000
349825,8554075,0.400000000000034,28.2601,25000
349825,8554125,0.170000000000016,23.5601,25000
349825,8554175,0,19.92,25000
349825,8554225,4.80000000000001,7.98000000000002,25000
349825,8554275,0.439999999999998,8.05000000000001,25000
349825,8554325,0,0.269999999999982,25000
349825,8554375,0.259999999999991,0.720000000000027,25000
349825,8554425,0,0.0699999999999932,18772
349875,8554025,3.19999999999999,20.7801,25000
349875,8554075,3.5,20.56,25000
349875,8554125,1.15000000000003,21.64,25000
349875,8554175,0.269999999999982,14.4201,25000
349875,8554225,5.65000000000003,10.6001,25000
349875,8554275,0,6.97000000000003,25000
349875,8554325,0.28000000000003,0.720000000000027,25000
349875,8554375,0,0.110000000000014,25000
349875,8554425,0.0400000000000205,0.560000000000002,22794
349925,8554025,3.48000000000002,14.4303999999999,25000
349925,8554075,2.62,22.2201,25000
349925,8554125,0.490000000000009,20.8,25000
349925,8554175,0.95999999999998,7.82999999999998,25000
349925,8554225,5.42000000000002,18.45,25000
349925,8554275,0.259999999999991,7.35000000000002,25000
349925,8554325,0,0.170000000000016,25000
349925,8554375,0.0600000000000023,0.629999999999995,25000
349925,8554425,0.449999999999989,0.970000000000027,25000
349975,8554025,3.84000000000003,17.9201,25000
349975,8554075,2.63,12.8302,25000
349975,8554125,5.12,8.90010000000002,25000
349975,8554175,4.32999999999998,8.06,25000
349975,8554225,5.16000000000003,8.32999999999998,25000
349975,8554275,0,5.72000000000003,25000
349975,8554325,0.150000000000034,0.620000000000005,25000
349975,8554375,0.569999999999993,1.04000000000002,25000
349975,8554425,0,0.410000000000025,25000
350025,8553075,16.41,22.2288,23457
350025,8553125,17.31,23.78,25000
350025,8553175,18.79,27.18,25000
350025,8553225,14.56,24.18,25000
350025,8553275,10.22,23.4702,25000
350025,8553325,10.94,27.16,25000
350025,8553375,10.965,29.97,25000
350025,8553425,14.45,24.5,25000
350025,8553475,14.55,22.98,25000
350025,8553525,7.09000000000003,25,25000
350025,8553575,10.95,24.22,25000
350025,8553625,8.66000000000003,26.7101,25000
350025,8553675,6.54000000000002,25.16,25000
350025,8553725,13.57,31.17,25000
350025,8553775,7.94,25.54,25000
350025,8553825,5.49000000000001,22.31,25000
350025,8553875,5.13999999999999,21.54,25000
350025,8553925,5.5,24.65,25000
350025,8553975,5.25999999999999,24.85,25000
350075,8553125,17.28,22.7501,25000
350075,8553175,17.98,29.53,25000
350075,8553225,16.23,21.16,25000
350075,8553275,16.775,24.2201,25000
350075,8553325,7.13,22.08,25000
350075,8553375,7.51999999999998,25.5101,25000
350075,8553425,13.59,29.08,21677
350075,8553475,13.14,25,25000
350075,8553525,6.93000000000001,24.1502,25000
350075,8553575,11.91,28.1,25000
350075,8553625,8.18000000000001,25.2901,25000
350075,8553675,18.1,27.34,25000
350075,8553725,17.58,28.33,25000
350075,8553775,8.14500000000001,25.03,25000
350075,8553825,5.62,30.01,25000
350075,8553875,5.18000000000001,22.7,25000
350075,8553925,5.00999999999999,24.1001,25000
350075,8553975,4.56,16.4101,25000
350125,8553125,17.26,26.11,25000
350125,8553175,16.32,26.9,25000
350125,8553225,16.5,27.16,25000
350125,8553275,14.12,26.65,25000
350125,8553325,6.51999999999998,27.64,25000
350125,8553375,5.68000000000001,23.4,25000
350125,8553425,4.63,23.24,23593
350125,8553475,6.99000000000001,26.8001,25000
350125,8553525,5.68000000000001,24.8401,25000
350125,8553575,6.60000000000002,22.0901,25000
350125,8553625,6.37,27.1201,25000
350125,8553675,4.91000000000003,24.9001,25000
350125,8553725,5.13,18.79,25000
350125,8553775,5.16000000000003,23.37,25000
350125,8553825,6.70499999999998,26.2701,25000
350125,8553875,3.98000000000002,22.3301,25000
350125,8553925,3.48000000000002,18.59,25000
350125,8553975,3.78000000000003,24.36,25000
350175,8553125,17.39,23.19,25000
350175,8553175,13.63,28.71,25000
350175,8553225,14.36,22.25,25000
350175,8553275,16.21,27.89,25000
350175,8553325,13.99,26.6301,25000
350175,8553375,7.435,26.3601,25000
350175,8553425,6.37,29.6601,25000
350175,8553475,7.00999999999999,28.77,25000
350175,8553525,10.555,28.91,25000
350175,8553575,10.395,26.83,25000
350175,8553625,6.32999999999998,26.6101,25000
350175,8553675,5.06999999999999,25.99,25000
350175,8553725,5.31999999999999,27.8501,25000
350175,8553775,5.25999999999999,27.49,25000
350175,8553825,4.19,21.0301,25000
350175,8553875,4.81999999999999,25.7904999999999,25000
350175,8553925,5.31,25.0101,25000
350175,8553975,2.88999999999999,22.31,25000
350225,8553125,17.18,25.3501,25000
350225,8553175,17.24,25.7,25000
350225,8553225,16.19,26.9101,25000
350225,8553275,16.72,27.62,25000
350225,8553325,16.45,24.77,25000
350225,8553375,18.43,26.07,25000
350225,8553425,15.33,27.91,25000
350225,8553475,13.85,26.25,25000
350225,8553525,19.95,30.36,25000
350225,8553575,18.55,25.02,25000
350225,8553625,18.71,26.85,25000
350225,8553675,11.66,23.96,25000
350225,8553725,13.94,25.4301,25000
350225,8553775,15.9,26.2701,25000
350225,8553825,19,30.1501,25000
350225,8553875,17.25,27,25000
350225,8553925,16.63,30.67,25000
350225,8553975,18.17,28.6101,25000
350275,8553125,17.8,26.8301,25000
350275,8553175,17.51,24.0201,25000
350275,8553225,17.22,27.77,25000
350275,8553275,14.59,24.6,25000
350275,8553325,17.51,25.4001,25000
350275,8553375,16.84,28.42,25000
350275,8553425,13.06,20.7501,25000
350275,8553475,17.39,24.41,25000
350275,8553525,17.53,26.37,25000
350275,8553575,16.03,25.07,25000
350275,8553625,17.06,29.19,25000
350275,8553675,18.68,26.44,25000
350275,8553725,17.46,27.2201,25000
350275,8553775,15.71,26.8301,25000
350275,8553825,19.18,27.8201,25000
350275,8553875,17.08,27.56,25000
350275,8553925,15.91,24.89,25000
350275,8553975,15.04,26.82,25000
350325,8553125,18.82,28.12,25000
350325,8553175,16.99,25.0902,25000
350325,8553225,15.93,21.67,25000
350325,8553275,17.41,24.44,25000
350325,8553325,17.74,26.7401,25000
350325,8553375,16.06,27.69,25000
350325,8553425,14.3,23.9702,25000
350325,8553475,15.3,26.0901,25000
350325,8553525,12.115,26.3,25000
350325,8553575,16.475,25.26,25000
350325,8553625,15.64,23.2901,25000
350325,8553675,17.67,26.1601,25000
350325,8553725,16.34,23.34,25000
350325,8553775,15.04,24.36,25000
350325,8553825,17.19,25.17,25000
350325,8553875,15.49,24.3101,25000
350325,8553925,14.105,25.26,25000
350325,8553975,17.26,26.57,25000
350375,8553125,18.34,23.5201,25000
350375,8553175,16.15,25.04,25000
350375,8553225,14.185,22.49,25000
350375,8553275,13.15,22.15,25000
350375,8553325,17.725,30.7101,25000
350375,8553375,16.79,26.4401,25000
350375,8553425,18.61,23.62,25000
350375,8553475,17.92,29.69,25000
350375,8553525,15.84,22.44,25000
350375,8553575,16.64,24.17,25000
350375,8553625,14.93,22.7101,25000
350375,8553675,16.83,23.8,25000
350375,8553725,16.14,24.45,25000
350375,8553775,15.16,26.5801,25000
350375,8553825,16.92,27.22,25000
350375,8553875,17.015,26.03,25000
350375,8553925,15.56,26.2101,25000
350375,8553975,15.02,25.87,25000
350425,8553125,16.75,22.88,25000
350425,8553175,14.78,20.82,25000
350425,8553225,13.49,22.22,25000
350425,8553275,15.03,23.21,25000
350425,8553325,15,23.7202,25000
350425,8553375,17.71,22.37,25000
350425,8553425,16.57,25.1601,25000
350425,8553475,14.3,24.2,25000
350425,8553525,15.16,26.12,25000
350425,8553575,14.24,27.09,25000
350425,8553625,15.93,22.06,25000
350425,8553675,16.01,27.47,25000
350425,8553725,15.41,24.6,25000
350425,8553775,14.94,21.29,25000
350425,8553825,15.81,24.88,25000
350425,8553875,14.01,27.47,25000
350425,8553925,10.49,21.5101,25000
350425,8553975,17.995,25.3,25000
350475,8553125,13.48,21.4401,25000
350475,8553175,16.25,24.4,25000
350475,8553225,13.75,20.84,25000
350475,8553275,16.12,25.39,25000
350475,8553325,15.27,22.95,25000
350475,8553375,16.53,23.04,25000
350475,8553425,17.78,26.61,25000
350475,8553475,17.39,24.15,25000
350475,8553525,20.22,27.9901,25000
350475,8553575,17.48,28.1901,25000
350475,8553625,14.41,23.7701,25000
350475,8553675,16.49,23.3101,25000
350475,8553725,17.62,25.57,25000
350475,8553775,15.17,24.85,25000
350475,8553825,16.92,27.83,25000
350475,8553875,13.28,29.38,25000
350475,8553925,11.72,28.24,25000
350475,8553975,15.93,31.2,25000
350525,8553125,18.24,24.81,23220
350525,8553175,17.21,26.48,25000
350525,8553225,16.47,25.23,25000
350525,8553275,18.88,26.67,25000
350525,8553325,15.61,24.74,25000
350525,8553375,17.11,24.15,25000
350525,8553425,16.41,26.28,25000
350525,8553475,16.08,23.51,25000
350525,8553525,16.53,26.13,25000
350525,8553575,15.09,27.54,25000
350525,8553625,15.67,25.4301,25000
350525,8553675,16.84,23.52,25000
350525,8553725,17.25,27.2,25000
350525,8553775,17.845,26.76,25000
350525,8553825,10.13,24.49,25000
350525,8553875,10.27,23.61,25000
350525,8553925,6.09000000000003,22.9,25000
350525,8553975,9.98000000000002,24.02,25000
350575,8553175,15.44,23.28,25000
350575,8553225,16.76,23.25,25000
350575,8553275,17.805,28.4201,25000
350575,8553325,14.73,27.2001,25000
350575,8553375,16.07,25.97,25000
350575,8553425,15.46,23.68,25000
350575,8553475,15.79,24.87,25000
350575,8553525,13,24.3702,25000
350575,8553575,14.845,26.68,25000
350575,8553625,10.365,23.13,25000
350575,8553675,16.25,27.2601,25000
350575,8553725,15.815,24.81,25000
